date,code,open,close,high,low,vol,amount,up_count,down_count,date_stamp,volume
2013-10-18,000300,2415.12,2426.05,2435.71,2410.6,602916.0,59138752512.0,153,129,1382025600.0,602916.0
2013-10-21,000300,2431.92,2471.32,2472.79,2423.56,849097.0,82223144960.0,277,15,1382284800.0,849097.0
2013-10-22,000300,2470.25,2445.89,2470.25,2439.86,907030.0,83412049920.0,91,195,1382371200.0,907030.0
2013-10-23,000300,2451.56,2418.49,2474.37,2412.48,915453.0,83286777856.0,68,215,1382457600.0,915453.0
2013-10-24,000300,2412.24,2400.51,2422.94,2395.47,645608.0,60427235328.0,72,218,1382544000.0,645608.0
2013-10-25,000300,2400.52,2368.56,2413.33,2353.99,770701.0,70778093568.0,40,248,1382630400.0,770701.0
2013-10-28,000300,2372.57,2365.95,2377.25,2351.86,628761.0,56602099712.0,141,144,1382889600.0,628761.0
2013-10-29,000300,2369.22,2372.05,2408.62,2327.9,1067378.0,91741560832.0,87,205,1382976000.0,1067378.0
2013-10-30,000300,2371.85,2407.47,2407.85,2365.51,921781.0,75735064576.0,259,32,1383062400.0,921781.0
2013-10-31,000300,2398.39,2373.72,2398.39,2370.23,827369.0,70393880576.0,83,203,1383148800.0,827369.0
2013-11-01,000300,2373.96,2384.96,2395.0,2365.15,630557.0,57820024832.0,194,87,1383235200.0,630557.0
2013-11-04,000300,2397.21,2380.45,2404.9,2376.36,517984.0,48959463424.0,123,149,1383494400.0,517984.0
2013-11-05,000300,2366.88,2383.77,2385.69,2343.8,620844.0,56935550976.0,147,120,1383580800.0,620844.0
2013-11-06,000300,2371.32,2353.57,2383.54,2352.79,637766.0,59536871424.0,66,222,1383667200.0,637766.0
2013-11-07,000300,2351.87,2340.55,2356.67,2328.25,548217.0,50942570496.0,97,181,1383753600.0,548217.0
2013-11-08,000300,2329.08,2307.95,2342.67,2306.04,537885.0,48564998144.0,37,252,1383840000.0,537885.0
2013-11-11,000300,2305.94,2315.89,2325.23,2295.0,457394.0,42566549504.0,146,137,1384099200.0,457394.0
2013-11-12,000300,2319.36,2340.0,2342.53,2316.6,526875.0,49854763008.0,228,57,1384185600.0,526875.0
2013-11-13,000300,2325.36,2288.12,2325.56,2287.55,598488.0,53183049728.0,30,263,1384272000.0,598488.0
2013-11-14,000300,2291.27,2304.5,2305.7,2279.01,573103.0,51945078784.0,216,62,1384358400.0,573103.0
2013-11-15,000300,2306.55,2350.73,2377.21,2306.55,863917.0,83147857920.0,274,16,1384444800.0,863917.0
2013-11-18,000300,2367.88,2428.9,2429.57,2361.04,1100346.0,108549513216.0,283,8,1384704000.0,1100346.0
2013-11-19,000300,2427.93,2412.16,2427.93,2405.08,786482.0,79884935168.0,90,198,1384790400.0,786482.0
2013-11-20,000300,2428.77,2424.85,2435.43,2406.42,722918.0,67741429760.0,215,61,1384876800.0,722918.0
2013-11-21,000300,2412.45,2409.99,2415.38,2382.88,877066.0,82220523520.0,97,185,1384963200.0,877066.0
2013-11-22,000300,2415.29,2397.96,2419.0,2393.58,750006.0,70052208640.0,75,200,1385049600.0,750006.0
2013-11-25,000300,2385.78,2388.63,2418.85,2380.69,661447.0,63811264512.0,95,182,1385308800.0,661447.0
2013-11-26,000300,2387.83,2387.42,2399.02,2380.41,591858.0,53334204416.0,123,151,1385395200.0,591858.0
2013-11-27,000300,2386.36,2414.48,2422.81,2383.78,752940.0,70744776704.0,231,46,1385481600.0,752940.0
2013-11-28,000300,2419.15,2439.53,2460.56,2417.24,906604.0,86852444160.0,221,63,1385568000.0,906604.0
2013-11-29,000300,2442.68,2438.94,2446.39,2432.39,618037.0,61907374080.0,105,168,1385654400.0,618037.0
2013-12-02,000300,2423.97,2418.79,2464.86,2397.01,1196551.0,112921837568.0,72,216,1385913600.0,1196551.0
2013-12-03,000300,2410.69,2442.78,2448.33,2406.66,744557.0,72045232128.0,247,40,1386000000.0,744557.0
2013-12-04,000300,2439.82,2475.14,2486.64,2434.69,1026502.0,94783930368.0,256,30,1386086400.0,1026502.0
2013-12-05,000300,2476.45,2468.2,2481.75,2460.58,777089.0,72999927808.0,117,152,1386172800.0,777089.0
2013-12-06,000300,2463.04,2452.29,2470.81,2445.62,661140.0,64843206656.0,92,182,1386259200.0,661140.0
2013-12-09,000300,2460.03,2450.87,2468.95,2445.94,571648.0,57634537472.0,128,141,1386518400.0,571648.0
2013-12-10,000300,2456.23,2453.32,2466.66,2444.53,669414.0,61236727808.0,123,159,1386604800.0,669414.0
2013-12-11,000300,2440.5,2412.76,2440.5,2400.74,680751.0,62808850432.0,30,262,1386691200.0,680751.0
2013-12-12,000300,2406.77,2410.02,2423.31,2402.77,501477.0,47481446400.0,116,157,1386777600.0,501477.0
2013-12-13,000300,2388.66,2406.64,2416.26,2386.25,515011.0,47583526912.0,96,191,1386864000.0,515011.0
2013-12-16,000300,2408.68,2367.92,2412.73,2367.43,645816.0,62107893760.0,35,257,1387123200.0,645816.0
2013-12-17,000300,2369.26,2356.38,2373.29,2351.18,484838.0,46306074624.0,98,181,1387209600.0,484838.0
2013-12-18,000300,2356.7,2357.23,2368.58,2350.45,400152.0,39675269120.0,127,141,1387296000.0,400152.0
2013-12-19,000300,2366.2,2332.41,2370.99,2331.19,480956.0,45148868608.0,45,243,1387382400.0,480956.0
2013-12-20,000300,2335.05,2278.14,2338.88,2278.1,652042.0,60862128128.0,33,260,1387468800.0,652042.0
2013-12-23,000300,2283.8,2284.6,2295.76,2259.57,455802.0,44415344640.0,136,143,1387728000.0,455802.0
2013-12-24,000300,2291.13,2288.25,2312.83,2270.24,455991.0,45173190656.0,177,102,1387814400.0,455991.0
2013-12-25,000300,2291.75,2305.11,2305.61,2281.6,440053.0,41202982912.0,207,68,1387900800.0,440053.0
2013-12-26,000300,2299.97,2265.33,2301.49,2263.92,514975.0,48603013120.0,31,261,1387987200.0,514975.0
2013-12-27,000300,2268.53,2303.48,2315.18,2264.39,533891.0,51197947904.0,275,17,1388073600.0,533891.0
2013-12-30,000300,2313.38,2299.46,2316.62,2295.64,484143.0,46156443648.0,114,166,1388332800.0,484143.0
2013-12-31,000300,2289.01,2330.03,2333.07,2287.12,566310.0,57026486272.0,241,46,1388419200.0,566310.0
2014-01-02,000300,2323.43,2321.98,2325.99,2310.65,451942.0,49012211712.0,100,182,1388592000.0,451942.0
2014-01-03,000300,2311.97,2290.78,2314.84,2280.89,597826.0,57739710464.0,63,229,1388678400.0,597826.0
2014-01-06,000300,2286.37,2238.64,2286.37,2229.33,663004.0,59979358208.0,20,274,1388937600.0,663004.0
2014-01-07,000300,2222.31,2238.0,2246.79,2218.65,437531.0,42565648384.0,132,147,1389024000.0,437531.0
2014-01-08,000300,2240.64,2241.91,2262.58,2228.42,513488.0,50691489792.0,116,174,1389110400.0,513488.0
2014-01-09,000300,2236.97,2222.22,2258.89,2220.8,559870.0,54399492096.0,66,227,1389196800.0,559870.0
2014-01-10,000300,2216.52,2204.85,2224.49,2200.22,541692.0,47572307968.0,80,203,1389283200.0,541692.0
2014-01-13,000300,2207.0,2193.68,2222.07,2183.6,501227.0,46123003904.0,131,157,1389542400.0,501227.0
2014-01-14,000300,2192.84,2212.85,2214.12,2179.91,540499.0,46785101824.0,238,53,1389628800.0,540499.0
2014-01-15,000300,2210.02,2208.94,2215.9,2193.8,489623.0,45755916288.0,104,183,1389715200.0,489623.0
2014-01-16,000300,2209.45,2211.84,2227.26,2201.56,522989.0,49842782208.0,168,114,1389801600.0,522989.0
2014-01-17,000300,2203.82,2178.49,2205.97,2175.88,502731.0,46268157952.0,33,264,1389888000.0,502731.0
2014-01-20,000300,2173.65,2165.99,2182.46,2156.46,405601.0,39157227520.0,98,172,1390147200.0,405601.0
2014-01-21,000300,2168.42,2187.41,2197.92,2168.42,403062.0,38590992384.0,259,30,1390233600.0,403062.0
2014-01-22,000300,2190.43,2243.8,2244.13,2187.53,706413.0,64803356672.0,293,4,1390320000.0,706413.0
2014-01-23,000300,2242.24,2231.89,2248.92,2228.06,563459.0,55726415872.0,83,203,1390406400.0,563459.0
2014-01-24,000300,2225.76,2245.68,2257.36,2222.89,611676.0,59563446272.0,227,55,1390492800.0,611676.0
2014-01-27,000300,2233.01,2215.92,2233.23,2211.8,703442.0,63503990784.0,51,239,1390752000.0,703442.0
2014-01-28,000300,2220.78,2219.86,2233.26,2205.97,532691.0,49408753664.0,157,127,1390838400.0,532691.0
2014-01-29,000300,2225.71,2227.78,2233.06,2219.93,502227.0,48788684800.0,134,146,1390924800.0,502227.0
2014-01-30,000300,2223.16,2202.45,2223.16,2200.22,436323.0,43475959808.0,52,242,1391011200.0,436323.0
2014-02-07,000300,2187.34,2212.48,2212.5,2177.12,504593.0,49597108224.0,194,85,1391702400.0,504593.0
2014-02-10,000300,2221.54,2267.53,2270.19,2221.54,830657.0,81103241216.0,290,8,1391961600.0,830657.0
2014-02-11,000300,2267.74,2285.56,2296.52,2262.6,992298.0,92688965632.0,204,89,1392048000.0,992298.0
2014-02-12,000300,2286.19,2291.25,2294.32,2276.44,765921.0,73487376384.0,142,140,1392134400.0,765921.0
2014-02-13,000300,2288.45,2279.55,2307.47,2278.26,962177.0,87352123392.0,66,215,1392220800.0,962177.0
2014-02-14,000300,2278.4,2295.57,2295.85,2274.43,670829.0,64613326848.0,246,44,1392307200.0,670829.0
2014-02-17,000300,2308.79,2311.65,2315.58,2293.55,878316.0,86871351296.0,220,62,1392566400.0,878316.0
2014-02-18,000300,2310.31,2282.44,2310.31,2276.11,870497.0,88107270144.0,73,221,1392652800.0,870497.0
2014-02-19,000300,2280.93,2308.66,2317.42,2274.15,993525.0,88341897216.0,203,84,1392739200.0,993525.0
2014-02-20,000300,2314.09,2287.44,2331.7,2286.2,1064395.0,91771592704.0,89,199,1392825600.0,1064395.0
2014-02-21,000300,2284.03,2264.29,2287.87,2250.65,763689.0,69908185088.0,67,225,1392912000.0,763689.0
2014-02-24,000300,2246.72,2214.51,2246.72,2194.16,892159.0,79599149056.0,54,241,1393171200.0,892159.0
2014-02-25,000300,2216.51,2157.91,2225.21,2150.09,932375.0,88306573312.0,20,271,1393257600.0,932375.0
2014-02-26,000300,2147.74,2163.4,2164.7,2137.08,779932.0,68640579584.0,166,121,1393344000.0,779932.0
2014-02-27,000300,2170.81,2154.11,2180.06,2150.14,901042.0,81588002816.0,88,189,1393430400.0,901042.0
2014-02-28,000300,2149.45,2178.97,2180.47,2133.55,766680.0,70216802304.0,206,73,1393516800.0,766680.0
2014-03-03,000300,2173.91,2190.37,2194.22,2167.91,820723.0,69408743424.0,202,83,1393776000.0,820723.0
2014-03-04,000300,2183.86,2184.27,2188.6,2161.59,730692.0,64691437568.0,96,183,1393862400.0,730692.0
2014-03-05,000300,2187.35,2163.98,2189.09,2159.59,613320.0,55669678080.0,86,204,1393948800.0,613320.0
2014-03-06,000300,2159.4,2173.63,2181.43,2136.45,690937.0,61495025664.0,135,147,1394035200.0,690937.0
2014-03-07,000300,2170.04,2168.36,2189.39,2161.44,642651.0,58693177344.0,102,185,1394121600.0,642651.0
2014-03-10,000300,2149.68,2097.79,2149.68,2095.07,714164.0,63086411776.0,17,277,1394380800.0,714164.0
2014-03-11,000300,2092.61,2108.66,2118.79,2088.73,576212.0,53075783680.0,184,94,1394467200.0,576212.0
2014-03-12,000300,2102.8,2114.13,2130.59,2090.76,700697.0,60115238912.0,166,115,1394553600.0,700697.0
2014-03-13,000300,2119.55,2140.33,2149.44,2115.99,692260.0,59163095040.0,237,50,1394640000.0,692260.0
2014-03-14,000300,2129.87,2122.84,2140.38,2109.57,586177.0,49805246464.0,57,230,1394726400.0,586177.0
2014-03-17,000300,2132.79,2143.04,2143.2,2118.95,524094.0,47571288064.0,252,35,1394985600.0,524094.0
2014-03-18,000300,2146.12,2138.13,2152.46,2134.92,553541.0,54188441600.0,117,155,1395072000.0,553541.0
2014-03-19,000300,2131.28,2120.87,2131.28,2101.29,593039.0,55283945472.0,88,197,1395158400.0,593039.0
2014-03-20,000300,2116.19,2086.97,2134.79,2086.5,676312.0,58951602176.0,33,251,1395244800.0,676312.0
2014-03-21,000300,2079.87,2158.8,2163.23,2077.76,1040248.0,83560513536.0,286,7,1395331200.0,1040248.0
2014-03-24,000300,2161.9,2176.55,2186.73,2150.87,1044919.0,81203912704.0,210,69,1395590400.0,1044919.0
2014-03-25,000300,2170.78,2174.44,2191.49,2164.67,868775.0,67548475392.0,129,146,1395676800.0,868775.0
2014-03-26,000300,2181.23,2171.05,2186.08,2165.22,582761.0,50116022272.0,100,179,1395763200.0,582761.0
2014-03-27,000300,2168.34,2155.71,2186.89,2146.92,712751.0,62175858688.0,48,236,1395849600.0,712751.0
2014-03-28,000300,2154.51,2151.96,2172.67,2144.58,700860.0,60123340800.0,97,184,1395936000.0,700860.0
2014-03-31,000300,2156.05,2146.3,2165.25,2134.42,554574.0,48105021440.0,116,166,1396195200.0,554574.0
2014-04-01,000300,2143.72,2163.11,2170.1,2141.15,488664.0,43659063296.0,243,36,1396281600.0,488664.0
2014-04-02,000300,2166.07,2180.73,2182.68,2164.01,650392.0,56777150464.0,197,86,1396368000.0,650392.0
2014-04-03,000300,2188.64,2165.01,2196.14,2160.75,715360.0,57708859392.0,83,202,1396454400.0,715360.0
2014-04-04,000300,2157.98,2185.47,2186.15,2155.28,479458.0,43912626176.0,251,34,1396540800.0,479458.0
2014-04-08,000300,2179.92,2237.32,2243.97,2178.9,972191.0,85692891136.0,275,12,1396886400.0,972191.0
2014-04-09,000300,2239.79,2238.62,2246.79,2228.99,663572.0,61178630144.0,143,125,1396972800.0,663572.0
2014-04-10,000300,2241.45,2273.76,2290.74,2229.51,1145454.0,101616812032.0,218,69,1397059200.0,1145454.0
2014-04-11,000300,2269.56,2270.67,2281.1,2261.13,906158.0,86154854400.0,98,188,1397145600.0,906158.0
2014-04-14,000300,2267.94,2268.61,2275.83,2255.46,622650.0,60254150656.0,154,123,1397404800.0,622650.0
2014-04-15,000300,2261.41,2229.46,2261.47,2225.68,682181.0,62599114752.0,46,242,1397491200.0,682181.0
2014-04-16,000300,2223.47,2232.53,2245.31,2221.15,516780.0,47770218496.0,143,126,1397577600.0,516780.0
2014-04-17,000300,2238.78,2224.8,2241.62,2221.95,483336.0,45096435712.0,86,189,1397664000.0,483336.0
2014-04-18,000300,2215.88,2224.48,2228.77,2203.05,507579.0,45709615104.0,121,144,1397750400.0,507579.0
2014-04-21,000300,2209.94,2187.25,2231.71,2186.76,562782.0,51856113664.0,20,267,1398009600.0,562782.0
2014-04-22,000300,2184.02,2196.8,2196.85,2165.07,570946.0,52351991808.0,132,139,1398096000.0,570946.0
2014-04-23,000300,2191.23,2194.67,2205.59,2187.39,477635.0,45191151616.0,106,164,1398182400.0,477635.0
2014-04-24,000300,2192.77,2190.47,2209.45,2186.76,450589.0,41927012352.0,84,179,1398268800.0,450589.0
2014-04-25,000300,2195.81,2167.83,2201.71,2167.64,602453.0,52092022784.0,39,239,1398355200.0,602453.0
2014-04-28,000300,2165.77,2134.97,2171.39,2132.69,604851.0,49998811136.0,44,240,1398614400.0,604851.0
2014-04-29,000300,2134.41,2158.47,2159.38,2131.78,482049.0,41550352384.0,239,41,1398700800.0,482049.0
2014-04-30,000300,2158.76,2158.66,2164.17,2153.12,453346.0,39493021696.0,141,133,1398787200.0,453346.0
2014-05-05,000300,2152.59,2156.47,2161.7,2131.23,493440.0,41470451712.0,160,111,1399219200.0,493440.0
2014-05-06,000300,2151.39,2157.33,2173.62,2150.11,480865.0,41486450688.0,153,115,1399305600.0,480865.0
2014-05-07,000300,2151.47,2137.32,2153.72,2136.99,446074.0,37751021568.0,42,244,1399392000.0,446074.0
2014-05-08,000300,2132.04,2135.5,2168.21,2128.32,483324.0,40729772032.0,156,112,1399478400.0,483324.0
2014-05-09,000300,2138.84,2133.91,2141.56,2120.6,491811.0,40242745344.0,128,144,1399564800.0,491811.0
2014-05-12,000300,2150.31,2180.05,2184.33,2139.48,834725.0,66275508224.0,283,9,1399824000.0,834725.0
2014-05-13,000300,2180.06,2174.85,2185.05,2167.77,649125.0,50241277952.0,90,189,1399910400.0,649125.0
2014-05-14,000300,2175.09,2172.37,2184.22,2169.0,485142.0,39214125056.0,112,153,1399996800.0,485142.0
2014-05-15,000300,2169.28,2144.08,2171.45,2142.34,467340.0,38938529792.0,26,262,1400083200.0,467340.0
2014-05-16,000300,2143.93,2145.95,2150.5,2132.19,422531.0,34987585536.0,155,107,1400169600.0,422531.0
2014-05-19,000300,2139.36,2115.14,2139.36,2105.71,428936.0,37135949824.0,34,248,1400428800.0,428936.0
2014-05-20,000300,2124.71,2115.77,2131.57,2110.72,372996.0,31576338432.0,142,124,1400515200.0,372996.0
2014-05-21,000300,2106.76,2135.9,2136.1,2096.51,389460.0,32246808576.0,263,18,1400601600.0,389460.0
2014-05-22,000300,2134.09,2130.87,2160.91,2128.86,462527.0,39227551744.0,82,189,1400688000.0,462527.0
2014-05-23,000300,2130.77,2148.41,2148.58,2128.66,376231.0,32420020224.0,242,34,1400774400.0,376231.0
2014-05-26,000300,2161.89,2155.98,2165.42,2147.45,395506.0,37788483584.0,197,75,1401033600.0,395506.0
2014-05-27,000300,2154.4,2147.28,2160.03,2145.75,358971.0,32374255616.0,62,213,1401120000.0,358971.0
2014-05-28,000300,2147.47,2169.35,2171.17,2142.01,500562.0,45627621376.0,255,25,1401206400.0,500562.0
2014-05-29,000300,2171.26,2155.16,2178.09,2154.92,448915.0,41076912128.0,45,235,1401292800.0,448915.0
2014-05-30,000300,2156.38,2156.46,2166.91,2146.22,439238.0,39769198592.0,139,123,1401379200.0,439238.0
2014-06-03,000300,2157.64,2149.92,2168.99,2149.29,419829.0,37906227200.0,89,177,1401724800.0,419829.0
2014-06-04,000300,2149.41,2128.27,2149.45,2117.31,418172.0,35607023616.0,38,241,1401811200.0,418172.0
2014-06-05,000300,2126.61,2150.6,2150.93,2123.52,364774.0,33050775552.0,252,29,1401897600.0,364774.0
2014-06-06,000300,2149.21,2134.72,2149.78,2123.98,357380.0,32415598592.0,49,227,1401984000.0,357380.0
2014-06-09,000300,2128.22,2134.28,2153.9,2126.67,393110.0,35326730240.0,96,172,1402243200.0,393110.0
2014-06-10,000300,2138.67,2161.27,2161.53,2132.45,505079.0,44416139264.0,260,15,1402329600.0,505079.0
2014-06-11,000300,2156.15,2160.77,2163.61,2152.08,425637.0,37311082496.0,140,113,1402416000.0,425637.0
2014-06-12,000300,2156.76,2153.41,2160.99,2148.41,430258.0,37252042752.0,75,194,1402502400.0,430258.0
2014-06-13,000300,2150.99,2176.24,2183.64,2150.57,592528.0,51765510144.0,241,37,1402588800.0,592528.0
2014-06-16,000300,2176.44,2191.86,2196.34,2174.28,632968.0,56904298496.0,202,66,1402848000.0,632968.0
2014-06-17,000300,2185.68,2169.67,2185.68,2168.44,499336.0,46244978688.0,33,249,1402934400.0,499336.0
2014-06-18,000300,2169.25,2160.24,2172.55,2158.5,494638.0,42538094592.0,82,196,1403020800.0,494638.0
2014-06-19,000300,2161.43,2126.91,2166.41,2119.5,531626.0,46029746176.0,19,270,1403107200.0,531626.0
2014-06-20,000300,2124.96,2136.73,2137.03,2120.81,423937.0,35425714176.0,208,61,1403193600.0,423937.0
2014-06-23,000300,2137.93,2134.11,2147.23,2132.45,411792.0,37112430592.0,151,118,1403452800.0,411792.0
2014-06-24,000300,2131.69,2144.82,2145.21,2130.29,401643.0,38778507264.0,217,57,1403539200.0,401643.0
2014-06-25,000300,2141.73,2133.37,2141.73,2126.03,376661.0,33809315840.0,78,196,1403625600.0,376661.0
2014-06-26,000300,2135.16,2149.08,2151.11,2134.89,443511.0,40601837568.0,241,35,1403712000.0,443511.0
2014-06-27,000300,2146.37,2150.26,2159.53,2138.93,527228.0,45525671936.0,161,97,1403798400.0,527228.0
2014-06-30,000300,2152.31,2165.12,2168.22,2152.31,543041.0,50277572608.0,212,60,1404057600.0,543041.0
2014-07-01,000300,2169.2,2164.56,2171.15,2157.13,533231.0,49936285696.0,141,126,1404144000.0,533231.0
2014-07-02,000300,2164.0,2170.87,2171.51,2155.61,596855.0,53273657344.0,182,85,1404230400.0,596855.0
2014-07-03,000300,2169.0,2180.19,2184.96,2164.84,636906.0,56024940544.0,187,82,1404316800.0,636906.0
2014-07-04,000300,2180.44,2178.69,2183.8,2174.07,528511.0,47990034432.0,80,182,1404403200.0,528511.0
2014-07-07,000300,2178.55,2176.29,2186.2,2171.08,502423.0,47663878144.0,104,163,1404662400.0,502423.0
2014-07-08,000300,2174.83,2180.47,2180.78,2163.36,507436.0,46017265664.0,147,113,1404748800.0,507436.0
2014-07-09,000300,2178.14,2148.71,2178.51,2148.26,620220.0,58980249600.0,33,250,1404835200.0,620220.0
2014-07-10,000300,2146.6,2142.85,2151.77,2139.52,557324.0,50931666944.0,127,132,1404921600.0,557324.0
2014-07-11,000300,2136.32,2148.01,2154.73,2134.79,613742.0,51551825920.0,211,59,1405008000.0,613742.0
2014-07-14,000300,2149.54,2171.76,2171.9,2145.28,661588.0,60467089408.0,244,31,1405267200.0,661588.0
2014-07-15,000300,2170.09,2174.98,2176.27,2165.21,718156.0,64304873472.0,132,139,1405353600.0,718156.0
2014-07-16,000300,2172.82,2170.87,2183.25,2166.77,815602.0,61126053888.0,108,161,1405440000.0,815602.0
2014-07-17,000300,2166.83,2157.07,2166.93,2147.08,594535.0,46354644992.0,68,205,1405526400.0,594535.0
2014-07-18,000300,2147.66,2164.14,2176.32,2145.45,654732.0,53758918656.0,159,108,1405612800.0,654732.0
2014-07-21,000300,2164.22,2166.3,2171.94,2158.96,541722.0,47731630080.0,123,153,1405872000.0,541722.0
2014-07-22,000300,2162.44,2192.7,2197.59,2162.24,785425.0,66806116352.0,252,24,1405958400.0,785425.0
2014-07-23,000300,2191.39,2197.83,2210.28,2190.55,842138.0,69177999360.0,126,146,1406044800.0,842138.0
2014-07-24,000300,2199.83,2237.01,2239.81,2199.83,1194355.0,99964370944.0,229,58,1406131200.0,1194355.0
2014-07-25,000300,2243.07,2260.45,2260.89,2239.07,989728.0,81994563584.0,256,27,1406217600.0,989728.0
2014-07-28,000300,2272.38,2323.9,2331.47,2272.38,1798693.0,145277419520.0,277,11,1406476800.0,1798693.0
2014-07-29,000300,2326.04,2331.37,2342.77,2316.22,1342696.0,112176545792.0,155,126,1406563200.0,1342696.0
2014-07-30,000300,2324.69,2322.01,2339.04,2316.06,1230228.0,103362306048.0,111,167,1406649600.0,1230228.0
2014-07-31,000300,2321.97,2350.25,2350.55,2316.58,1109877.0,93135568896.0,235,42,1406736000.0,1109877.0
2014-08-01,000300,2341.23,2329.4,2371.5,2328.97,1263173.0,106125189120.0,68,212,1406822400.0,1263173.0
2014-08-04,000300,2336.63,2375.62,2375.62,2332.14,1167137.0,101301886976.0,274,12,1407081600.0,1167137.0
2014-08-05,000300,2376.8,2369.35,2380.77,2353.8,1118617.0,97906974720.0,132,143,1407168000.0,1118617.0
2014-08-06,000300,2358.21,2363.22,2371.67,2334.33,1163418.0,96681295872.0,127,149,1407254400.0,1163418.0
2014-08-07,000300,2363.61,2327.46,2369.2,2326.27,1167292.0,94254456832.0,33,251,1407340800.0,1167292.0
2014-08-08,000300,2329.18,2331.13,2339.27,2319.29,867396.0,72605663232.0,148,122,1407427200.0,867396.0
2014-08-11,000300,2338.01,2365.35,2367.0,2337.01,916011.0,82973900800.0,276,7,1407686400.0,916011.0
2014-08-12,000300,2361.17,2357.05,2361.17,2344.72,918226.0,82973769728.0,91,180,1407772800.0,918226.0
2014-08-13,000300,2358.46,2358.9,2370.51,2335.69,1104477.0,94185267200.0,119,157,1407859200.0,1104477.0
2014-08-14,000300,2357.2,2335.95,2363.18,2334.08,979694.0,84251435008.0,40,239,1407945600.0,979694.0
2014-08-15,000300,2337.99,2360.63,2366.9,2333.12,935925.0,81888215040.0,256,25,1408032000.0,935925.0
2014-08-18,000300,2366.27,2374.56,2379.8,2361.2,1045095.0,90148913152.0,225,44,1408291200.0,1045095.0
2014-08-19,000300,2378.89,2374.77,2379.47,2358.97,1158500.0,102742761472.0,118,160,1408377600.0,1158500.0
2014-08-20,000300,2371.65,2366.14,2375.47,2360.84,1012880.0,91374804992.0,97,173,1408464000.0,1012880.0
2014-08-21,000300,2365.73,2354.24,2367.46,2333.3,1006902.0,92192063488.0,82,208,1408550400.0,1006902.0
2014-08-22,000300,2352.32,2365.36,2368.46,2350.99,898239.0,85642461184.0,193,82,1408636800.0,898239.0
2014-08-25,000300,2367.02,2342.86,2367.61,2338.46,973737.0,85182496768.0,62,220,1408896000.0,973737.0
2014-08-26,000300,2339.6,2324.09,2350.39,2317.18,938442.0,83135029248.0,47,234,1408982400.0,938442.0
2014-08-27,000300,2323.79,2327.6,2336.74,2322.88,676762.0,62448676864.0,155,115,1409068800.0,676762.0
2014-08-28,000300,2328.06,2311.28,2336.36,2309.64,704906.0,66195968000.0,82,196,1409155200.0,704906.0
2014-08-29,000300,2317.3,2338.29,2338.77,2313.26,632114.0,58359967744.0,256,25,1409241600.0,632114.0
2014-09-01,000300,2340.92,2355.32,2355.55,2338.53,773208.0,73362243584.0,240,31,1409500800.0,773208.0
2014-09-02,000300,2359.86,2386.46,2387.66,2349.95,1144367.0,106925793280.0,272,12,1409587200.0,1144367.0
2014-09-03,000300,2389.69,2408.84,2414.26,2389.68,1297342.0,123629191168.0,224,52,1409673600.0,1297342.0
2014-09-04,000300,2411.93,2426.22,2427.3,2404.08,1112723.0,108294701056.0,205,63,1409760000.0,1112723.0
2014-09-05,000300,2433.17,2449.26,2450.63,2427.99,1335517.0,123349319680.0,209,68,1409846400.0,1335517.0
2014-09-09,000300,2452.23,2445.22,2454.89,2437.08,1181943.0,107795210240.0,125,155,1410192000.0,1181943.0
2014-09-10,000300,2435.59,2432.43,2437.08,2422.65,1091755.0,97472684032.0,94,181,1410278400.0,1091755.0
2014-09-11,000300,2430.68,2423.45,2461.47,2417.27,1329825.0,127203385344.0,88,184,1410364800.0,1329825.0
2014-09-12,000300,2418.75,2438.36,2438.36,2412.62,1091601.0,96625762304.0,227,45,1410451200.0,1091601.0
2014-09-15,000300,2433.0,2437.19,2439.25,2418.96,1222471.0,112507691008.0,156,119,1410710400.0,1222471.0
2014-09-16,000300,2440.34,2388.76,2442.92,2386.98,1867427.0,147250167808.0,31,249,1410796800.0,1867427.0
2014-09-17,000300,2395.36,2401.33,2405.37,2379.09,1252690.0,98039472128.0,209,68,1410883200.0,1252690.0
2014-09-18,000300,2396.38,2408.66,2414.95,2389.62,1159263.0,92105334784.0,167,107,1410969600.0,1159263.0
2014-09-19,000300,2409.31,2425.21,2430.15,2402.31,1018135.0,88221040640.0,206,63,1411056000.0,1018135.0
2014-09-22,000300,2419.33,2378.92,2419.33,2374.11,1022408.0,88958058496.0,34,250,1411315200.0,1022408.0
2014-09-23,000300,2379.52,2399.46,2402.48,2379.52,840333.0,75463680000.0,255,16,1411401600.0,840333.0
2014-09-24,000300,2391.42,2441.86,2443.98,2387.07,1427135.0,120389935104.0,263,19,1411488000.0,1427135.0
2014-09-25,000300,2453.42,2436.97,2462.67,2429.59,1386618.0,119612628992.0,100,178,1411574400.0,1386618.0
2014-09-26,000300,2430.81,2437.2,2439.65,2420.5,1002994.0,87757381632.0,120,153,1411660800.0,1002994.0
2014-09-29,000300,2443.91,2447.8,2453.67,2435.61,1234017.0,111463776256.0,188,86,1411920000.0,1234017.0
2014-09-30,000300,2452.17,2450.99,2454.89,2444.2,1158042.0,101906554880.0,152,116,1412006400.0,1158042.0
2014-10-08,000300,2460.87,2478.38,2478.38,2445.27,1219536.0,116500111360.0,208,63,1412697600.0,1219536.0
2014-10-09,000300,2480.2,2481.95,2488.11,2461.11,1379239.0,120752627712.0,130,140,1412784000.0,1379239.0
